,Unnamed: 0,offer_type,person,time,difficulty,duration,reward,web,email,mobile,social,bogo,discount,informational,age,income,member_date_int,F,M,typical_spending_m1,num_offers,spending_during_offer,preds
162,774,bogo,e243c277c5ef41d0b9afbf1eb76cc606,0,10,7,10,0,1,1,1,1,0,0,67,35000.0,1673,0,1,0.013598265895953756,3,4.05,-0.31288266
163,785,informational,a637ef4f38a8419ca56c6903c6f2657c,0,0,4,0,1,1,1,0,0,0,1,49,54000.0,1612,1,0,0.2754244604316547,3,0.0,0.91000426
164,792,discount,4fa5fba731c94e74918af175bf6f6bac,0,7,7,3,1,1,1,1,0,1,0,64,102000.0,1105,1,0,0.29995756718528993,1,0.0,3.4655848
165,797,bogo,de8ea15f5f0545b6b45df1a7ae2dca11,0,10,7,10,0,1,1,1,1,0,0,46,32000.0,1533,0,1,0.09846590909090908,2,0.0,1.0900991
166,798,bogo,f735073543274dc6aaedf104dd834fb9,0,10,7,10,0,1,1,1,1,0,0,20,59000.0,1611,1,0,0.0186987270155587,1,0.0,1.2822198
167,800,bogo,3fa6a23cfb1b47a4a1bffd4a2e227f1c,0,5,5,5,1,1,1,1,1,0,0,29,67000.0,1539,0,1,0.014866008462623412,1,0.0,0.21310014
168,802,bogo,9696528cb958441180207375f8e608d5,0,5,5,5,1,1,1,1,1,0,0,98,52000.0,1716,0,1,0.2395695839311333,3,0.0,0.1699673
169,803,discount,3a77495843624aeba22214c6f9dca6c2,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1739,0,0,0.01654232424677188,2,0.0,-0.08267754
170,805,bogo,5a170594b50f41d9bcacc6c05e6271dd,0,10,5,10,1,1,1,1,1,0,0,59,72000.0,1600,1,0,0.2485179640718563,6,0.0,2.284156
171,806,informational,9977ab34735945638ac018d617c90cc6,0,0,4,0,1,1,1,0,0,0,1,81,62000.0,4,1,0,0.1397142857142857,2,0.0,0.49112248
172,809,discount,c3321bc76743445c9103eef0ce9d833b,0,7,7,3,1,1,1,1,0,1,0,76,99000.0,775,0,1,0.4916407355021217,1,21.84,8.767624
173,810,bogo,809c95971f964f0eb4c9bc08738b07b3,0,10,5,10,1,1,1,1,1,0,0,66,74000.0,1570,0,1,0.026952789699570816,2,0.0,0.19681853
174,817,discount,a5f8feec3c8a4581b28ae0ed0664926c,0,10,10,2,1,1,1,1,0,1,0,57,83000.0,1050,0,1,0.23315340909090904,1,0.0,3.9538538
175,818,discount,12437b2c02be4105aec2d09db79c3c21,0,10,7,2,1,1,1,0,0,1,0,60,93000.0,4,0,1,0.1508,2,0.0,0.24074891
176,824,discount,993cd91b565c490c8be6373f876f1d09,0,10,10,2,1,1,1,1,0,1,0,50,42000.0,1581,0,1,0.009152298850574713,3,0.0,-0.19297814
177,829,discount,b16af11771c84527b9f6ba177f33b661,0,10,7,2,1,1,1,0,0,1,0,58,77000.0,1135,1,0,0.19213578500707207,1,0.0,3.937807
178,845,bogo,193fb0f3de9144b6b195d7164de6325a,0,10,7,10,0,1,1,1,1,0,0,56,57000.0,252,0,1,0.07278571428571427,2,0.0,0.7740478
179,846,discount,a3bd3fe98b46473da7e01edb9aa17cef,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1583,0,0,0.006420454545454545,1,0.0,0.6557129
180,870,bogo,04cb9d0033f142efa2a367f4ef273460,0,10,5,10,1,1,1,1,1,0,0,72,53000.0,1776,0,1,0.08216524216524218,2,0.0,0.32039955
181,872,informational,c6f1000e365d46aa9b789c04911091d9,0,0,3,0,0,1,1,1,0,0,1,58,33000.0,1732,0,1,0.012244318181818184,2,0.0,-0.13995081
182,876,bogo,9231358f6bcb4e2cbc83658d4153f932,0,10,7,10,0,1,1,1,1,0,0,51,61000.0,609,0,1,0.09086280056577084,1,0.0,1.2621598
183,877,informational,b085f625dfab4a6e860e32fadb64bd68,0,0,4,0,1,1,1,0,0,0,1,40,70000.0,1803,0,1,0.08294452347083926,2,0.0,1.0260806
184,882,informational,71f3c9ba5cc14787b931f16542e07733,0,0,3,0,0,1,1,1,0,0,1,53,100000.0,1071,0,1,0.3446590909090909,2,0.0,3.9568753
185,884,discount,b97fba3eb0c0486aa2805797833c4c2b,0,10,10,2,1,1,1,1,0,1,0,58,31000.0,1523,0,1,0.12387784090909094,1,0.0,1.6184305
186,885,bogo,d8b40c3b107444339a1130458d34a93f,0,5,5,5,1,1,1,1,1,0,0,52,46000.0,1527,1,0,0.13521861777150918,1,0.0,1.1541704
187,888,discount,5f2847f9dfa74266a305b1b32f3943de,0,7,7,3,1,1,1,1,0,1,0,83,52000.0,1311,0,1,0.3468233618233619,2,0.0,4.693096
188,899,bogo,9f3d1ae4c6f14070a3ef5d0ef1c9d966,0,10,5,10,1,1,1,1,1,0,0,44,55000.0,828,0,1,0.15154294032023288,4,0.0,2.3169374
189,930,bogo,6118ca1b782a4df0a852406b194219b2,0,10,5,10,1,1,1,1,1,0,0,66,96000.0,1232,0,1,0.39393419170243216,2,0.0,1.8625826
190,935,bogo,b5b272ac33774022bccf6dd9d28f0425,0,10,7,10,0,1,1,1,1,0,0,64,56000.0,1592,0,1,0.03746762589928057,3,0.0,-0.45239872
191,938,bogo,08a06986ff2d45079b0b8a9322a570bf,0,10,5,10,1,1,1,1,1,0,0,118,65405.0,1662,0,0,0.010507757404795485,1,0.0,0.1477977
192,961,discount,82d8f33acf684ed6b16260d1dc1b30d5,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,839,0,0,0.17676136363636366,2,0.0,1.9821787
193,962,discount,48e69836abe64357b92e8f0d314cbe46,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1077,0,0,0.008141210374639768,2,0.0,0.52775556
194,964,bogo,aef583f3c3614f9e96d7940df55510b2,0,5,5,5,1,1,1,1,1,0,0,20,75000.0,1733,0,1,0.019799713876967096,2,0.0,-0.1958074
195,968,bogo,30f768e59835437d86743fd5daad69e3,0,10,7,10,0,1,1,1,1,0,0,39,71000.0,1760,0,1,0.01743988684582744,1,0.0,0.39500633
196,969,bogo,2e51a42242954c69acf329eec82b849d,0,10,7,10,0,1,1,1,1,0,0,118,65405.0,1536,0,0,0.0228005657708628,1,0.0,0.1496355
197,982,bogo,b51ff766c190452790e95b8066264e80,0,5,7,5,1,1,1,0,1,0,0,118,65405.0,1750,0,0,0.009628571428571427,2,0.0,-0.32170892
198,984,bogo,e7637f69f41b4c5f93094a544a84cb79,0,5,5,5,1,1,1,1,1,0,0,87,55000.0,1028,0,1,0.16745738636363636,2,0.0,1.432811
199,985,bogo,5152fa6375184287b06e2fd0d5abed34,0,5,5,5,1,1,1,1,1,0,0,63,56000.0,1457,1,0,0.21244005641748945,1,11.83,2.8561902
200,990,discount,25540a042d7d4aabbc464105e6489efb,0,7,7,3,1,1,1,1,0,1,0,71,108000.0,1585,1,0,0.15923620933521926,1,0.0,2.0110416
201,991,discount,decbcf8314794b39902e2144940f6d44,0,10,10,2,1,1,1,1,0,1,0,78,89000.0,1583,1,0,0.2678818443804035,2,0.0,4.334566
202,1003,bogo,78027d93ad9c4bb4bd3f314f13bdc493,0,10,7,10,0,1,1,1,1,0,0,48,83000.0,1377,0,1,0.30499999999999994,2,0.0,3.137355
203,1010,bogo,eb3ada86b4e3441b94d53427aa0d9eed,0,5,7,5,1,1,1,0,1,0,0,118,65405.0,1719,0,0,0.02492816091954024,3,0.0,-0.19491321
204,1020,informational,abf29a94ba3d4648869ad7505d863e22,0,0,3,0,0,1,1,1,0,0,1,62,98000.0,1008,1,0,0.10841068917018283,1,0.0,1.6126584
205,1022,discount,2e1e9244533443949f90b74a1985f9a6,0,10,7,2,1,1,1,0,0,1,0,60,53000.0,881,1,0,0.14376811594202898,3,0.0,3.4438612
206,1023,bogo,3f8b8ce1768d427588f442776e989b1e,0,5,7,5,1,1,1,0,1,0,0,118,65405.0,744,0,0,0.034203730272596836,3,0.0,0.4710728
207,1030,discount,b30b3c2959494bed9f12faf317975380,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1491,0,0,0.0026445086705202308,3,0.0,0.13578928
208,1033,discount,31bf20236dda4f92b15153c439352a25,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1715,0,0,0.09714285714285716,1,0.0,0.17599419
209,1034,discount,1db96a9e1efe4c9bb28b5a610e735ec4,0,7,7,3,1,1,1,1,0,1,0,77,61000.0,1734,0,1,0.032956152758132955,1,0.0,0.43299055
210,1041,discount,4d7d5a156adf4aa4b4a1f5b8851d1e7a,0,7,7,3,1,1,1,1,0,1,0,31,44000.0,1634,0,1,0.022970297029702973,1,0.0,0.35220712
211,1042,discount,015c3d28c67e46aa95e9ec97c27220e8,0,7,7,3,1,1,1,1,0,1,0,56,99000.0,967,0,1,0.3197176820208024,5,0.0,3.9029288
212,1046,discount,7a9aaff7143a487084111ccd2c54f448,0,7,7,3,1,1,1,1,0,1,0,63,81000.0,1708,1,0,0.08589999999999999,2,0.0,0.7438325
213,1047,bogo,501b5637836047bfba730b7cb27d3f70,0,10,7,10,0,1,1,1,1,0,0,64,76000.0,1588,1,0,0.07630747126436782,3,0.0,-0.04814452
214,1048,discount,bea39bf06adf4610b588deaba0bd791c,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1463,0,0,0.11992679355783308,4,0.0,0.4820213
215,1049,informational,842fda9faeff4c42a708e20adbccd1dc,0,0,4,0,1,1,1,0,0,0,1,52,80000.0,1586,1,0,0.06523943661971833,1,0.0,0.049775302
216,1050,discount,bc6f88a8565a43f1883155c8f359bcb0,0,7,7,3,1,1,1,1,0,1,0,82,99000.0,958,1,0,0.3347869318181818,2,15.11,3.7422633
217,1053,discount,814349c44a664eb8a27cd7c72a408b1f,0,7,7,3,1,1,1,1,0,1,0,27,70000.0,1800,0,1,0.03393210749646392,1,0.0,0.2040028
219,1061,discount,b4329be002644c02b73cb029294c70b0,0,7,7,3,1,1,1,1,0,1,0,35,45000.0,1071,0,1,0.055289957567185286,1,0.0,1.3401318
220,1062,bogo,a906c9eb943e4fbab2655d893a372705,0,5,7,5,1,1,1,0,1,0,0,19,46000.0,756,0,1,0.06626780626780628,2,0.07,0.75185335
221,1064,discount,f7c9157f08384ff29f1d11e9388ed4c2,0,10,10,2,1,1,1,1,0,1,0,62,114000.0,1644,0,1,0.09960227272727272,1,0.0,6.1867337
222,1069,discount,1fa82206929541b6bc0f19f01cd04aa6,0,10,10,2,1,1,1,1,0,1,0,69,80000.0,1369,0,1,0.3831534090909091,1,0.0,3.3953605
223,1070,discount,496cca27500b46c09957bd056ef743fb,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1670,0,0,0.007584683357879234,5,1.77,-0.09659481
224,1072,bogo,b13775803ef54a42970428c05b9f3dfb,0,10,5,10,1,1,1,1,1,0,0,45,61000.0,1088,1,0,0.2622525107604017,3,0.0,2.1103833
225,1073,discount,edaf4bf5397248dcacb925996f6a36c8,0,10,10,2,1,1,1,1,0,1,0,63,31000.0,1223,1,0,0.1907010014306152,2,5.46,3.5259662
226,1077,bogo,e89343c8b43040e1a55945cd6cba387f,0,5,5,5,1,1,1,1,1,0,0,57,69000.0,1600,0,1,0.32634696755994363,1,0.0,3.783923
227,1078,bogo,481bcb3261a548bdb59df61d5e2a9ce3,0,5,7,5,1,1,1,0,1,0,0,57,83000.0,980,0,1,0.3609759547383311,1,0.0,3.7864976
228,1080,discount,2520b80ef6024377adb7d8fb5691160e,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1377,0,0,0.0232,2,3.26,-0.15167642
229,1083,bogo,8e1c2a8b7d7f4bc695ef755c2d2e6df1,0,5,5,5,1,1,1,1,1,0,0,76,36000.0,1683,0,1,0.01765867418899859,1,0.0,-0.36592883
230,1089,discount,0b5f7c9086c24311a971fef614bafd22,0,10,10,2,1,1,1,1,0,1,0,55,53000.0,1819,1,0,0.04622668579626973,2,0.0,0.19802904
231,1091,bogo,352365e0b86342689793a4be4841d920,0,10,5,10,1,1,1,1,1,0,0,64,61000.0,1685,0,1,0.02256410256410256,2,0.0,0.12887281
232,1095,discount,a46cf4bcc5134887a5c11e3e208b045c,0,20,10,5,1,1,0,0,0,1,0,48,82000.0,532,1,0,0.17453125,1,0.0,0.93025863
233,1099,discount,24ca64fbcf5e433fba3554d60b0d0433,0,10,10,2,1,1,1,1,0,1,0,20,33000.0,1652,0,0,0.08947443181818181,1,11.21,1.7561381
234,1102,discount,3d3e9cf3fd384c99890a5711ab998816,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1696,0,0,0.0078,2,0.0,-0.21605569
235,1103,discount,aaefb780b5a4410cb9f467f2bad725f3,0,20,10,5,1,1,0,0,0,1,0,48,71000.0,1565,0,1,0.3372246696035242,5,16.34,5.2658806
236,1104,discount,b1f4ece7d49342628a9ed77aee2cde58,0,7,7,3,1,1,1,1,0,1,0,37,64000.0,1621,0,1,0.18878612716763007,3,2.38,1.771795
237,1105,bogo,f1101e6c53564404a8e163e482c421df,0,5,7,5,1,1,1,0,1,0,0,49,104000.0,1484,1,0,0.08226685796269728,2,0.0,0.88954353
238,1108,discount,e26309c6dfc845d09ae8812d2c3282cc,0,10,10,2,1,1,1,1,0,1,0,37,60000.0,837,1,0,0.25282639885222385,2,8.24,4.2333517
239,1109,discount,77285ad5e23b4777929521ff377719d0,0,20,10,5,1,1,0,0,0,1,0,70,73000.0,1620,0,1,0.05853658536585365,2,0.0,0.5212418
240,1112,discount,55289282866847c681072561a2cd5474,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1254,0,0,0.03447058823529412,5,0.0,0.18666866
241,1113,informational,bf3292eafc2f468ea68d4f5b0e8fa35a,0,0,4,0,1,1,1,0,0,0,1,42,52000.0,1602,0,1,0.06516265912305515,2,0.0,0.052028835
242,1117,informational,1bd4211f13814808b1eb71c087e9b391,0,0,3,0,0,1,1,1,0,0,1,37,69000.0,1176,0,1,0.3237337192474674,3,0.0,3.4168441
243,1120,discount,7d66deb1596942dbb626b4f31a4b44f8,0,10,7,2,1,1,1,0,0,1,0,89,82000.0,1785,0,1,0.025828571428571426,2,0.0,-0.030366778
244,1124,bogo,08083d179b0b4c1e895c27261aca17a7,0,5,5,5,1,1,1,1,1,0,0,63,58000.0,998,1,0,0.19290462427745667,3,0.0,1.8363128
245,1125,discount,b6f831aeda5f4183ab523e07e1eff7f7,0,10,10,2,1,1,1,1,0,1,0,35,42000.0,1500,0,1,0.706747159090909,1,0.0,2.1456296
246,1128,bogo,0f4a7a715cfc440796175a7c5afb168f,0,10,7,10,0,1,1,1,1,0,0,62,96000.0,1435,1,0,0.35741750358680063,3,0.0,2.795306
247,1129,discount,984ec7ad847d484d93d47a261f759168,0,20,10,5,1,1,0,0,0,1,0,118,65405.0,747,0,0,0.04761363636363637,1,0.0,0.34266353
248,1130,informational,df9432ca99b74a379977df79fe948aa4,0,0,3,0,0,1,1,1,0,0,1,92,63000.0,1672,1,0,0.020590717299578055,1,0.0,-0.3807643
249,1132,discount,3f9ea03fd3194ef288a1afb4affb926d,0,10,10,2,1,1,1,1,0,1,0,25,60000.0,445,1,0,0.2047118155619596,2,3.77,2.844958
250,1138,bogo,31f6a03cc7c642ee8b074adca55f46be,0,5,5,5,1,1,1,1,1,0,0,118,65405.0,1234,0,0,0.028942172073342737,1,0.0,0.60978067
251,1146,bogo,05e3b4ecea3b45adb9734a2793eeb26f,0,5,5,5,1,1,1,1,1,0,0,24,65000.0,847,0,1,0.08488011283497884,1,0.0,1.7522396
252,1150,informational,7a5f624f754d4fceb346887164425f1d,0,0,3,0,0,1,1,1,0,0,1,89,38000.0,883,1,0,0.1559915611814346,1,0.0,2.10229
253,1155,bogo,ca111ad60de848ffa671c35434855518,0,10,5,10,1,1,1,1,1,0,0,75,97000.0,775,0,1,0.2923654390934844,2,0.0,2.0843887
254,1161,discount,86393faabf374030a53989634fd94933,0,10,10,2,1,1,1,1,0,1,0,37,72000.0,1791,0,1,0.037869318181818185,1,0.0,0.40430763
255,1169,bogo,b23a9899a5674d2a8ebb29f79ab15544,0,5,5,5,1,1,1,1,1,0,0,118,65405.0,1340,0,0,0.02699576868829337,1,0.0,-0.009485841
256,1170,bogo,c527628db5064bcea197c2a1e28f7d7d,0,10,7,10,0,1,1,1,1,0,0,42,49000.0,1187,0,1,0.08017142857142857,2,0.0,2.342165
257,1182,discount,5d37023bf1e84b39953a2d6ec2670708,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,738,0,0,0.06559540889526543,2,0.0,0.39396307
258,1188,bogo,55b8653d0c614b5884b6da92d9e90c2a,0,10,5,10,1,1,1,1,1,0,0,78,72000.0,1552,1,0,0.050655021834061134,4,0.0,-1.0917786
259,1198,discount,2e868c31f1bf4085a44b868a75ddda77,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1517,0,0,0.031937765205091936,1,0.0,0.1354155
260,1201,informational,c407a4f4f05f467ba6268b048a75e728,0,0,3,0,0,1,1,1,0,0,1,33,53000.0,894,0,1,0.11545710267229255,1,11.76,2.6771083
261,1203,bogo,a4dbdeea34474565ae624261b34c1c43,0,10,7,10,0,1,1,1,1,0,0,74,42000.0,1588,1,0,0.01867521367521368,2,0.0,0.28804487
262,1211,bogo,ec71b22a0ce543188eefad9b16e85e57,0,10,7,10,0,1,1,1,1,0,0,75,80000.0,893,0,1,0.22467142857142852,2,0.0,4.3891306
263,1215,discount,4d007985991543f586384b54f5157c9e,0,7,7,3,1,1,1,1,0,1,0,75,80000.0,1370,1,0,0.3968803418803419,2,0.0,3.6461768
264,1216,discount,64d40fa1a5fa4879b4938a8dd502ea6c,0,10,10,2,1,1,1,1,0,1,0,83,100000.0,1406,0,1,0.4296875,1,0.0,4.727538
265,1223,bogo,bb68db66392e4e49917ea1c13bdda6d0,0,10,5,10,1,1,1,1,1,0,0,71,96000.0,840,0,1,0.2915208034433285,3,0.0,0.17991424
266,1228,bogo,26c210f0e0c249f597a2a5663d4fead2,0,10,5,10,1,1,1,1,1,0,0,69,72000.0,1195,1,0,0.15384943181818184,2,0.0,2.1841965
267,1231,bogo,66f8c81f38e94b889aca39805b44ea06,0,10,5,10,1,1,1,1,1,0,0,51,81000.0,1299,0,1,0.3425979680696661,4,0.0,3.0742295
268,1233,bogo,bee2341406574e78a0f0462d0136bd9b,0,5,5,5,1,1,1,1,1,0,0,48,62000.0,1464,0,1,0.032215909090909094,2,0.0,0.50029486
269,1236,informational,d24aac66f5404bc48728a207cee8b098,0,0,3,0,0,1,1,1,0,0,1,72,75000.0,1467,1,0,0.363968023255814,5,0.0,5.2074375
270,1237,discount,95e57e801cf84720b4249cc1d70314f5,0,7,7,3,1,1,1,1,0,1,0,56,54000.0,1363,0,1,0.18769230769230769,4,0.0,2.45778
271,1243,informational,cd386c25a09d40ee99b155cf24357c8f,0,0,4,0,1,1,1,0,0,0,1,118,65405.0,1113,0,0,0.037816901408450704,1,0.0,0.66171074
272,1247,discount,18ab1df4b5524a988089ea95595dfa27,0,7,7,3,1,1,1,1,0,1,0,38,75000.0,1625,1,0,0.10236209335219236,1,0.0,1.1820517
273,1256,discount,6c2504661149460d8a44d95e99ca3186,0,7,7,3,1,1,1,1,0,1,0,54,58000.0,1765,0,1,0.11484104046242775,4,0.0,0.32169366
274,1257,bogo,ab085dfb81654d2aa6f173e1dd662d59,0,5,5,5,1,1,1,1,1,0,0,118,65405.0,1508,0,0,0.007080291970802919,4,0.0,-0.73146105
275,1260,discount,b6f7096a7bfa4d92b239119ab30f0811,0,7,7,3,1,1,1,1,0,1,0,68,57000.0,1641,0,1,0.03905797101449277,3,0.0,-0.24284935
276,1266,bogo,7783eafc2596499abe578b5c6032a785,0,10,7,10,0,1,1,1,1,0,0,118,65405.0,1532,0,0,0.0030703012912482066,2,0.0,0.4199322
277,1269,discount,becd0e904f8142b589b64acf06333b2a,0,10,10,2,1,1,1,1,0,1,0,74,51000.0,1497,0,1,0.023892045454545454,1,0.0,0.45556688
278,1271,discount,3ac579bdfd8945f6a045eaa0f1ef5b9f,0,10,7,2,1,1,1,0,0,1,0,64,72000.0,1476,0,1,0.12400282885431402,1,0.0,1.6526483
279,1272,discount,80242cc3d985484fbeeeb7d3cf828b71,0,10,7,2,1,1,1,0,0,1,0,63,94000.0,1184,1,0,0.4577648766328011,4,0.0,3.404175
280,1279,discount,5d7ddc0af73b4307b7b9149fd2192455,0,7,7,3,1,1,1,1,0,1,0,28,75000.0,1308,0,1,0.4323428571428572,2,0.0,3.8457437
281,1281,discount,86c83f7d6bd748a7b580f1c22b48e375,0,10,10,2,1,1,1,1,0,1,0,57,32000.0,1517,1,0,0.13123579545454545,1,0.0,1.8430753
282,1289,informational,a9413dc6893645858ef23aa7807a2338,0,0,3,0,0,1,1,1,0,0,1,33,70000.0,1767,0,1,0.042627840909090914,2,0.0,0.48638397
283,1290,bogo,b3f0dd657399447e9a96247f9043a055,0,10,5,10,1,1,1,1,1,0,0,33,54000.0,1451,0,1,0.05382228490832156,1,1.91,1.820356
284,1293,discount,43471d98a3a84930ab5bb1cd7c09f108,0,10,10,2,1,1,1,1,0,1,0,62,67000.0,1747,0,1,0.05911931818181819,1,0.0,0.7472887
285,1294,discount,c02340ed0fb4448b9a651f643fddac95,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1720,0,0,0.03796322489391797,1,0.0,0.05963081
286,1296,discount,a45eed4f2f9640fca6bf0975b63d1551,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1467,0,0,0.006424501424501425,2,0.0,-0.08479297
287,1304,discount,bb465e90882143b6a49f99d9d810dc3f,0,10,10,2,1,1,1,1,0,1,0,53,75000.0,739,1,0,0.9506423357664232,4,0.0,1.5124878
288,1314,informational,408574b846484c9f97f458b678a01a0e,0,0,4,0,1,1,1,0,0,0,1,118,65405.0,861,0,0,0.03883357041251779,2,0.0,-0.13169068
289,1319,discount,0414fcebbd7f4a19bca352622b1c84e2,0,10,10,2,1,1,1,1,0,1,0,47,44000.0,1631,0,1,0.03938920454545456,1,0.0,0.40621346
290,1320,discount,23b724c1f63849088971c3f94cc839af,0,7,7,3,1,1,1,1,0,1,0,69,36000.0,1090,1,0,0.21225714285714287,2,0.0,3.138322
291,1324,bogo,383a3a796f3242a7bcded87c3f4af1b7,0,5,7,5,1,1,1,0,1,0,0,51,87000.0,1552,0,1,0.08220170454545454,2,0.0,1.0231493
292,1329,discount,8f7db58c30814b8ca40c3bb7c55f20fb,0,10,10,2,1,1,1,1,0,1,0,40,52000.0,1467,0,1,0.031761363636363636,1,0.0,1.6914428
293,1332,informational,2814e3e30f2749a1bab4c14ee51de542,0,0,3,0,0,1,1,1,0,0,1,22,62000.0,715,0,1,0.04683544303797468,1,0.0,-0.4621899
294,1335,discount,b1c58c9a9749400092a00d2ab36f6d50,0,7,7,3,1,1,1,1,0,1,0,53,95000.0,1224,0,1,0.22496463932107494,1,0.0,3.9232397
295,1336,bogo,4250e698f1e942f68baa7ebbe033ad65,0,5,5,5,1,1,1,1,1,0,0,61,109000.0,1303,0,1,0.250997150997151,2,0.0,2.9339054
296,1340,bogo,d19849e046cc441fb7cfc4c8a68dbf6d,0,5,5,5,1,1,1,1,1,0,0,69,89000.0,1205,1,0,0.2853658536585366,3,0.0,3.2848043
297,1342,discount,81dde9589b9e417f94565accd54c50e4,0,7,7,3,1,1,1,1,0,1,0,69,109000.0,1551,1,0,0.15707142857142858,2,0.0,1.4766649
298,1348,bogo,fcd99b61afe74be29d9b3826109b868a,0,10,5,10,1,1,1,1,1,0,0,36,80000.0,858,1,0,0.1868579626972741,3,0.0,1.6042284
299,1349,bogo,0247953d899b4a99acab74fa0a807c0f,0,10,5,10,1,1,1,1,1,0,0,77,53000.0,1632,0,1,0.03217329545454545,2,0.0,0.13258767
300,1352,bogo,b00fecc7a0d04587a1c4873aca733f65,0,5,5,5,1,1,1,1,1,0,0,59,65000.0,1533,0,1,0.1968995633187773,4,0.0,0.9963738
301,1355,discount,9ca81fd80e3a4648a06ac124eb40805c,0,10,10,2,1,1,1,1,0,1,0,56,80000.0,420,0,1,0.2280259365994237,2,0.0,3.127524
302,1357,bogo,c018899eae214a7bbcd56aab6217a525,0,10,5,10,1,1,1,1,1,0,0,44,97000.0,1180,0,1,0.3029478138222849,1,0.0,2.652419
303,1365,bogo,0bb1b63ae72141ceaa722b966df2d6d2,0,10,7,10,0,1,1,1,1,0,0,118,65405.0,1019,0,0,0.060042432814710035,1,0.0,1.0444194
304,1371,discount,04e5255c9e754c66b83c06ec70f62203,0,10,10,2,1,1,1,1,0,1,0,93,35000.0,1498,0,1,0.12115056818181814,1,8.27,1.6856896
305,1374,bogo,4caa9fa951a3419084570450dfd6daa3,0,5,5,5,1,1,1,1,1,0,0,57,61000.0,999,0,1,0.35336182336182337,2,0.0,3.8414671
306,1384,bogo,c72d471dc4314ffdb062c0775e77a09d,0,10,5,10,1,1,1,1,1,0,0,67,118000.0,1512,0,1,0.21959097320169246,1,0.0,3.617655
307,1385,bogo,39c7d60098ba42f683cfb654e642ac2a,0,10,5,10,1,1,1,1,1,0,0,68,61000.0,1483,0,1,0.08463519313304721,3,0.0,0.48979032
308,1390,informational,614c0569deff45ab990b0f423675490f,0,0,3,0,0,1,1,1,0,0,1,33,32000.0,1517,0,1,0.08587904360056259,1,0.0,0.5068795
309,1393,discount,ffff82501cea40309d5fdd7edcca4a07,0,10,10,2,1,1,1,1,0,1,0,45,62000.0,1215,1,0,0.2857205882352941,4,0.0,3.6613722
310,1401,discount,98ca9e631e8642098811723c5356e663,0,10,10,2,1,1,1,1,0,1,0,76,53000.0,1811,1,0,0.014786931818181819,1,0.0,0.3320093
311,1404,discount,900cc48bfa9f47448bb4e0b846e2f4d7,0,10,10,2,1,1,1,1,0,1,0,47,76000.0,1464,0,1,0.2274328358208955,5,0.0,2.5983386
312,1406,discount,bf7a630d566f46f79b855990daf2d0b0,0,7,7,3,1,1,1,1,0,1,0,43,56000.0,766,0,1,0.20161807580174929,4,24.98,4.161119
313,1424,discount,3eaf1550d25f450e93faeb5a4ab744c1,0,10,10,2,1,1,1,1,0,1,0,25,50000.0,1435,0,1,0.39,1,0.0,5.313104
314,1437,bogo,dc6884f3dadd406ca88fe3195c68745d,0,10,7,10,0,1,1,1,1,0,0,70,33000.0,1773,1,0,0.013026874115983028,1,0.0,0.13485211
315,1440,bogo,c393bb513ee144f69e6db705c78e6b60,0,10,7,10,0,1,1,1,1,0,0,27,70000.0,210,1,0,0.057707736389684815,3,0.0,0.6319351
316,1442,bogo,99f9b5eb9a084c899c45bad9d61b4d1b,0,10,5,10,1,1,1,1,1,0,0,64,37000.0,1466,0,1,0.16274787535410765,2,0.0,1.4285736
317,1448,discount,a70774fbe32140a5bffcbff6ea31825a,0,10,10,2,1,1,1,1,0,1,0,31,39000.0,1496,0,1,0.1713352272727273,1,0.0,2.6418998
318,1449,discount,e465b76ab7fe45aab973997ee3412e7e,0,10,10,2,1,1,1,1,0,1,0,87,31000.0,1247,1,0,0.07643465909090909,1,0.71,2.3162422
319,1450,discount,5c43939d39324efab6ac3e0665934ffc,0,7,7,3,1,1,1,1,0,1,0,57,34000.0,1622,0,1,0.014444444444444447,2,0.0,-0.0062946677
320,1461,discount,85cd46f955af4aeb856e34a83125fc75,0,10,10,2,1,1,1,1,0,1,0,78,77000.0,901,0,1,0.2540902474526929,4,0.0,2.932188
321,1466,discount,3673655033ee4bf782a1440da5617064,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1657,0,0,0.056028571428571435,2,0.0,0.23693755
322,1476,discount,7926db9d939e49d4a2cd189aab24e4c0,0,7,7,3,1,1,1,1,0,1,0,52,116000.0,814,1,0,0.322991452991453,2,0.0,4.3736534
