,time,difficulty,duration,reward,web,email,mobile,social,bogo,discount,informational,age,income,member_date_int,F,M,offer_impact,preds
258,0,10,5,10,1,1,1,1,1,0,0,78,72000.0,1552,1,0,-0.050655021834061134,0.10081181
259,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1517,0,0,-0.031937765205091936,-0.11836749
260,0,0,3,0,0,1,1,1,0,0,1,33,53000.0,894,0,1,3.8045428973277073,0.6292493
261,0,10,7,10,0,1,1,1,1,0,0,74,42000.0,1588,1,0,-0.01867521367521368,0.0718658
262,0,10,7,10,0,1,1,1,1,0,0,75,80000.0,893,0,1,-0.22467142857142852,0.38313717
263,0,7,7,3,1,1,1,1,0,1,0,75,80000.0,1370,1,0,-0.3968803418803419,0.34057805
264,0,10,10,2,1,1,1,1,0,1,0,83,100000.0,1406,0,1,-0.4296875,0.30247346
265,0,10,5,10,1,1,1,1,1,0,0,71,96000.0,840,0,1,-0.2915208034433285,0.24298355
266,0,10,5,10,1,1,1,1,1,0,0,69,72000.0,1195,1,0,-0.15384943181818184,0.32855362
267,0,10,5,10,1,1,1,1,1,0,0,51,81000.0,1299,0,1,-0.3425979680696661,0.32885468
268,0,5,5,5,1,1,1,1,1,0,0,48,62000.0,1464,0,1,-0.032215909090909094,0.089987874
269,0,0,3,0,0,1,1,1,0,0,1,72,75000.0,1467,1,0,-0.363968023255814,0.5596007
270,0,7,7,3,1,1,1,1,0,1,0,56,54000.0,1363,0,1,-0.18769230769230769,0.22287181
271,0,0,4,0,1,1,1,0,0,0,1,118,65405.0,1113,0,0,-0.037816901408450704,0.20578143
272,0,7,7,3,1,1,1,1,0,1,0,38,75000.0,1625,1,0,-0.10236209335219236,0.25215137
273,0,7,7,3,1,1,1,1,0,1,0,54,58000.0,1765,0,1,-0.11484104046242775,-0.022135973
274,0,5,5,5,1,1,1,1,1,0,0,118,65405.0,1508,0,0,-0.007080291970802919,-0.11867571
275,0,7,7,3,1,1,1,1,0,1,0,68,57000.0,1641,0,1,-0.03905797101449277,-0.02396679
276,0,10,7,10,0,1,1,1,1,0,0,118,65405.0,1532,0,0,-0.0030703012912482066,0.023364604
277,0,10,10,2,1,1,1,1,0,1,0,74,51000.0,1497,0,1,-0.023892045454545454,-0.06703466
278,0,10,7,2,1,1,1,0,0,1,0,64,72000.0,1476,0,1,-0.12400282885431402,0.10827479
279,0,10,7,2,1,1,1,0,0,1,0,63,94000.0,1184,1,0,-0.4577648766328011,0.33195907
280,0,7,7,3,1,1,1,1,0,1,0,28,75000.0,1308,0,1,-0.4323428571428572,0.38453948
281,0,10,10,2,1,1,1,1,0,1,0,57,32000.0,1517,1,0,-0.13123579545454545,-0.1012795
282,0,0,3,0,0,1,1,1,0,0,1,33,70000.0,1767,0,1,-0.042627840909090914,0.51990175
283,0,10,5,10,1,1,1,1,1,0,0,33,54000.0,1451,0,1,0.3281777150916784,0.22910002
284,0,10,10,2,1,1,1,1,0,1,0,62,67000.0,1747,0,1,-0.05911931818181819,-0.024889767
285,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1720,0,0,-0.03796322489391797,-0.118480265
286,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1467,0,0,-0.006424501424501425,-0.051855206
287,0,10,10,2,1,1,1,1,0,1,0,53,75000.0,739,1,0,-0.9506423357664232,0.24135756
288,0,0,4,0,1,1,1,0,0,0,1,118,65405.0,861,0,0,-0.03883357041251779,0.14659381
289,0,10,10,2,1,1,1,1,0,1,0,47,44000.0,1631,0,1,-0.03938920454545456,-0.106772244
290,0,7,7,3,1,1,1,1,0,1,0,69,36000.0,1090,1,0,-0.21225714285714287,0.18999341
291,0,5,7,5,1,1,1,0,1,0,0,51,87000.0,1552,0,1,-0.08220170454545454,0.09673154
292,0,10,10,2,1,1,1,1,0,1,0,40,52000.0,1467,0,1,-0.031761363636363636,0.16210872
293,0,0,3,0,0,1,1,1,0,0,1,22,62000.0,715,0,1,-0.04683544303797468,0.46296102
294,0,7,7,3,1,1,1,1,0,1,0,53,95000.0,1224,0,1,-0.22496463932107494,0.29682577
295,0,5,5,5,1,1,1,1,1,0,0,61,109000.0,1303,0,1,-0.250997150997151,0.34078985
296,0,5,5,5,1,1,1,1,1,0,0,69,89000.0,1205,1,0,-0.2853658536585366,0.33672357
297,0,7,7,3,1,1,1,1,0,1,0,69,109000.0,1551,1,0,-0.15707142857142858,0.15110806
298,0,10,5,10,1,1,1,1,1,0,0,36,80000.0,858,1,0,-0.1868579626972741,0.42666686
299,0,10,5,10,1,1,1,1,1,0,0,77,53000.0,1632,0,1,-0.03217329545454545,-0.02391994
300,0,5,5,5,1,1,1,1,1,0,0,59,65000.0,1533,0,1,-0.1968995633187773,-0.010878205
301,0,10,10,2,1,1,1,1,0,1,0,56,80000.0,420,0,1,-0.2280259365994237,0.016562968
302,0,10,5,10,1,1,1,1,1,0,0,44,97000.0,1180,0,1,-0.3029478138222849,0.32897425
303,0,10,7,10,0,1,1,1,1,0,0,118,65405.0,1019,0,0,-0.060042432814710035,0.25530848
304,0,10,10,2,1,1,1,1,0,1,0,93,35000.0,1498,0,1,0.7058494318181818,-0.2029534
305,0,5,5,5,1,1,1,1,1,0,0,57,61000.0,999,0,1,-0.35336182336182337,0.21637791
306,0,10,5,10,1,1,1,1,1,0,0,67,118000.0,1512,0,1,-0.21959097320169246,0.30531847
307,0,10,5,10,1,1,1,1,1,0,0,68,61000.0,1483,0,1,-0.08463519313304721,0.03371954
308,0,0,3,0,0,1,1,1,0,0,1,33,32000.0,1517,0,1,-0.08587904360056259,0.3772751
309,0,10,10,2,1,1,1,1,0,1,0,45,62000.0,1215,1,0,-0.2857205882352941,0.2542585
310,0,10,10,2,1,1,1,1,0,1,0,76,53000.0,1811,1,0,-0.014786931818181819,-0.0135957
311,0,10,10,2,1,1,1,1,0,1,0,47,76000.0,1464,0,1,-0.2274328358208955,0.12999436
312,0,7,7,3,1,1,1,1,0,1,0,43,56000.0,766,0,1,3.3669533527696798,0.22158349
313,0,10,10,2,1,1,1,1,0,1,0,25,50000.0,1435,0,1,-0.39,0.20046183
314,0,10,7,10,0,1,1,1,1,0,0,70,33000.0,1773,1,0,-0.013026874115983028,0.07080662
315,0,10,7,10,0,1,1,1,1,0,0,27,70000.0,210,1,0,-0.057707736389684815,0.2890954
316,0,10,5,10,1,1,1,1,1,0,0,64,37000.0,1466,0,1,-0.16274787535410765,-0.031099439
317,0,10,10,2,1,1,1,1,0,1,0,31,39000.0,1496,0,1,-0.1713352272727273,-0.06422359
318,0,10,10,2,1,1,1,1,0,1,0,87,31000.0,1247,1,0,-0.005434659090909094,0.12047103
319,0,7,7,3,1,1,1,1,0,1,0,57,34000.0,1622,0,1,-0.014444444444444447,-0.108656526
320,0,10,10,2,1,1,1,1,0,1,0,78,77000.0,901,0,1,-0.2540902474526929,0.1957443
321,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1657,0,0,-0.056028571428571435,-0.14707446
322,0,7,7,3,1,1,1,1,0,1,0,52,116000.0,814,1,0,-0.322991452991453,0.5363566
323,0,5,7,5,1,1,1,0,1,0,0,48,94000.0,368,0,1,-0.20226495726495725,0.09195408
324,0,10,7,10,0,1,1,1,1,0,0,36,41000.0,1512,0,1,-0.021671428571428567,0.18992963
325,0,10,10,2,1,1,1,1,0,1,0,75,92000.0,789,0,1,-0.3186363636363636,0.19915405
326,0,5,7,5,1,1,1,0,1,0,0,118,65405.0,1638,0,0,-0.003281471004243281,-0.11291057
327,0,5,5,5,1,1,1,1,1,0,0,19,52000.0,1641,0,1,-0.12802023121387282,0.078820705
328,0,0,3,0,0,1,1,1,0,0,1,42,63000.0,965,0,1,-0.33597701149425285,0.6005474
329,0,7,7,3,1,1,1,1,0,1,0,37,69000.0,1516,0,1,-0.05796296296296296,0.19525114
330,0,10,7,2,1,1,1,0,0,1,0,75,76000.0,1684,1,0,-0.05591895803183792,0.09301022
331,0,5,7,5,1,1,1,0,1,0,0,84,66000.0,1136,1,0,-0.10602877697841727,0.29228604
332,0,10,5,10,1,1,1,1,1,0,0,76,60000.0,1654,0,0,-0.0967277856135402,-0.00543195
333,0,7,7,3,1,1,1,1,0,1,0,26,39000.0,1591,0,1,-0.038407460545193686,-0.01289916
334,0,10,10,2,1,1,1,1,0,1,0,39,53000.0,1401,0,1,-0.16765625,0.3181876
335,0,5,5,5,1,1,1,1,1,0,0,67,65000.0,942,0,1,-0.26795486600846263,0.16536397
336,0,10,10,2,1,1,1,1,0,1,0,74,106000.0,955,0,1,1.3557463976945243,0.2667057
337,0,10,5,10,1,1,1,1,1,0,0,118,65405.0,1582,0,0,-0.038309248554913286,-0.11709869
338,0,10,5,10,1,1,1,1,1,0,0,118,65405.0,1568,0,0,-0.020402877697841725,-0.11853248
339,0,10,10,2,1,1,1,1,0,1,0,27,39000.0,496,1,0,-0.08603693181818182,-0.004692018
340,0,10,10,2,1,1,1,1,0,1,0,55,57000.0,1618,0,1,-0.07026988636363636,-0.06270647
341,0,10,10,2,1,1,1,1,0,1,0,65,113000.0,1548,1,0,1.6433085880640468,0.30192956
342,0,0,3,0,0,1,1,1,0,0,1,77,87000.0,878,1,0,-0.2808213256484149,0.657552
343,0,10,10,2,1,1,1,1,0,1,0,62,79000.0,1462,0,1,-0.3390350877192982,0.09068373
344,0,0,4,0,1,1,1,0,0,0,1,65,74000.0,1316,0,1,2.1125704225352107,0.3897675
345,0,10,7,2,1,1,1,0,0,1,0,74,89000.0,1117,1,0,-0.4496888260254596,0.33165947
346,0,5,5,5,1,1,1,1,1,0,0,42,75000.0,1556,1,0,-0.0997274031563845,0.13723755
347,0,7,7,3,1,1,1,1,0,1,0,70,32000.0,1692,0,1,-0.027524752475247525,-0.10851216
348,0,0,3,0,0,1,1,1,0,0,1,36,30000.0,1314,1,0,-0.13877318116975748,0.69728696
349,0,10,5,10,1,1,1,1,1,0,0,76,33000.0,1684,0,1,-0.028283261802575108,-0.10710162
350,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1592,0,0,-0.008302687411598305,-0.120202065
351,0,7,7,3,1,1,1,1,0,1,0,51,59000.0,1104,1,0,-0.17512857142857147,0.2970528
352,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1341,0,0,-0.01616788321167884,0.07899395
353,0,10,7,10,0,1,1,1,1,0,0,53,82000.0,736,1,0,3.471059253246753,0.4187591
354,0,10,5,10,1,1,1,1,1,0,0,46,69000.0,1345,0,1,-0.2998433048433048,0.30265316
355,0,10,7,10,0,1,1,1,1,0,0,118,65405.0,1678,0,0,-0.02730547550432277,0.029286802
356,0,10,10,2,1,1,1,1,0,1,0,54,62000.0,1179,1,0,-0.258386167146974,0.20651668
357,0,10,5,10,1,1,1,1,1,0,0,70,62000.0,1588,1,0,-0.7620405209840809,0.030866474
358,0,10,5,10,1,1,1,1,1,0,0,76,56000.0,381,0,1,0.16749858356940509,-0.02929169
359,0,7,7,3,1,1,1,1,0,1,0,56,66000.0,922,1,0,-0.19559540889526544,0.25077295
360,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1571,0,0,-0.019673295454545454,-0.15723068
361,0,10,5,10,1,1,1,1,1,0,0,27,65000.0,1467,0,1,-0.01988636363636364,0.14134035
362,0,10,7,2,1,1,1,0,0,1,0,53,75000.0,1018,1,0,-0.2478848920863309,0.33568895
363,0,5,7,5,1,1,1,0,1,0,0,48,81000.0,1731,0,1,-0.11437057991513434,0.09596932
364,0,7,7,3,1,1,1,1,0,1,0,85,40000.0,467,1,0,0.3702340252340252,-0.048766017
365,0,5,7,5,1,1,1,0,1,0,0,46,59000.0,1496,0,1,-0.07582743988684583,0.036054373
366,0,7,7,3,1,1,1,1,0,1,0,59,54000.0,1536,0,1,-0.11231966053748232,-0.021553993
367,0,5,7,5,1,1,1,0,1,0,0,49,79000.0,1284,1,0,7.767949080622348,0.37747726
368,0,10,10,2,1,1,1,1,0,1,0,24,38000.0,1520,0,1,-0.01814121037463977,-0.057998538
369,0,20,10,5,1,1,0,0,0,1,0,38,67000.0,1641,1,0,-0.16752562225475842,0.16128483
370,0,10,7,10,0,1,1,1,1,0,0,87,48000.0,847,0,1,-0.04950284090909091,0.2058751
371,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1019,0,0,-0.10702432045779686,0.090702385
372,0,5,7,5,1,1,1,0,1,0,0,63,95000.0,419,0,1,-0.3136376811594203,0.056153417
373,0,5,5,5,1,1,1,1,1,0,0,60,59000.0,1132,1,0,-0.2969740634005764,0.26300728
374,0,5,5,5,1,1,1,1,1,0,0,23,32000.0,1771,0,1,-0.09012875536480687,-0.017244875
375,0,10,5,10,1,1,1,1,1,0,0,38,67000.0,940,0,1,-0.23606017191977074,0.36079767
376,0,10,7,10,0,1,1,1,1,0,0,54,53000.0,1700,1,0,-0.039123055162659126,0.16013077
377,0,10,7,2,1,1,1,0,0,1,0,83,73000.0,1371,1,0,-0.35760869565217396,0.33181244
378,0,10,10,2,1,1,1,1,0,1,0,54,88000.0,1144,0,1,-0.4228097982708934,0.24906331
379,0,0,3,0,0,1,1,1,0,0,1,73,78000.0,1534,1,0,-0.2131403762662808,0.48899058
380,0,0,3,0,0,1,1,1,0,0,1,51,90000.0,1766,1,0,-0.1565625,0.5453501
381,0,0,3,0,0,1,1,1,0,0,1,27,50000.0,1764,0,1,-0.3029957805907173,0.46972662
382,0,5,5,5,1,1,1,1,1,0,0,27,60000.0,672,1,0,0.4470578279266572,0.11876917
383,0,20,10,5,1,1,0,0,0,1,0,37,60000.0,1575,1,0,-0.17592274678111589,0.1299125
384,0,10,7,2,1,1,1,0,0,1,0,54,57000.0,1603,0,1,-0.013942857142857142,-0.033792198
385,0,10,7,10,0,1,1,1,1,0,0,21,50000.0,1526,1,0,1.3561078089772496,0.2505661
386,0,5,5,5,1,1,1,1,1,0,0,35,57000.0,107,1,0,1.4475712270803949,0.13348874
387,0,10,5,10,1,1,1,1,1,0,0,70,60000.0,1557,0,1,-0.2029411764705882,-0.0048807263
388,0,7,7,3,1,1,1,1,0,1,0,49,58000.0,1609,0,1,-0.10005780346820807,0.024457753
389,0,5,5,5,1,1,1,1,1,0,0,53,95000.0,350,1,0,-0.4327312138728324,0.09471139
390,0,5,5,5,1,1,1,1,1,0,0,56,79000.0,853,0,1,-0.2064456981664316,0.24022424
391,0,5,5,5,1,1,1,1,1,0,0,86,59000.0,543,1,0,-0.11675599435825106,0.019682676
392,0,7,7,3,1,1,1,1,0,1,0,39,95000.0,1612,1,0,1.572056308654849,0.2525383
393,0,7,7,3,1,1,1,1,0,1,0,75,50000.0,582,1,0,-0.22166902404526168,0.03544703
394,0,5,5,5,1,1,1,1,1,0,0,66,77000.0,815,0,1,-0.06710227272727272,0.2140499
395,0,10,10,2,1,1,1,1,0,1,0,73,79000.0,1510,1,0,-0.1842037302725968,0.057002902
396,0,5,5,5,1,1,1,1,1,0,0,26,72000.0,774,0,1,-0.42829022988505744,0.33236215
397,0,10,7,10,0,1,1,1,1,0,0,21,53000.0,1532,0,1,-0.0396039603960396,0.21729061
398,0,10,7,2,1,1,1,0,0,1,0,118,65405.0,1210,0,0,-0.03610071942446043,0.10571319
399,0,0,4,0,1,1,1,0,0,0,1,118,65405.0,1488,0,0,-0.021295774647887324,0.01989168
400,0,10,7,10,0,1,1,1,1,0,0,79,72000.0,1024,0,1,-0.2641159830268741,0.43579525
401,0,5,5,5,1,1,1,1,1,0,0,19,63000.0,1699,0,1,-0.02433004231311707,0.07087797
402,0,0,3,0,0,1,1,1,0,0,1,53,66000.0,53,0,1,-0.2362587904360056,0.40046525
403,0,7,7,3,1,1,1,1,0,1,0,69,72000.0,1422,0,1,-0.3055714285714286,0.29645747
404,0,0,3,0,0,1,1,1,0,0,1,71,53000.0,1453,0,1,-0.2616596343178622,0.5381856
405,0,0,4,0,1,1,1,0,0,0,1,27,44000.0,1470,0,1,-0.05487734487734488,0.1515533
406,0,10,10,2,1,1,1,1,0,1,0,66,75000.0,1608,0,1,0.1517215909090909,0.017611682
407,0,7,7,3,1,1,1,1,0,1,0,76,62000.0,1585,0,1,-0.22301272984441295,-0.018895209
408,0,10,5,10,1,1,1,1,1,0,0,58,54000.0,1580,1,0,-0.01351233671988389,0.016770273
409,0,10,7,10,0,1,1,1,1,0,0,70,58000.0,1325,1,0,-0.27938571428571435,0.40123808
410,0,10,5,10,1,1,1,1,1,0,0,68,80000.0,1634,1,0,-0.2083760683760684,0.10415417
411,0,10,10,2,1,1,1,1,0,1,0,47,57000.0,1626,0,1,-0.027118155619596542,-0.022260368
412,0,10,7,2,1,1,1,0,0,1,0,54,63000.0,900,1,0,-0.1899267935578331,0.20823267
413,0,0,3,0,0,1,1,1,0,0,1,65,50000.0,1557,1,0,-0.2552840909090909,0.42830876
414,0,20,10,5,1,1,0,0,0,1,0,47,52000.0,1541,0,1,-0.04498579545454545,-0.023030758
415,0,5,5,5,1,1,1,1,1,0,0,88,88000.0,1742,1,0,-0.153737658674189,0.09664413
416,0,10,10,2,1,1,1,1,0,1,0,34,39000.0,1223,0,1,1.39678125,0.18158725
417,0,0,3,0,0,1,1,1,0,0,1,52,53000.0,1814,0,1,-0.02192634560906516,0.42152742
418,0,7,7,3,1,1,1,1,0,1,0,79,55000.0,925,1,0,1.4539857142857142,0.21614015
419,0,10,7,2,1,1,1,0,0,1,0,118,65405.0,1651,0,0,-0.001385281385281385,-0.13058394
420,0,7,7,3,1,1,1,1,0,1,0,53,74000.0,823,0,1,1.7611571428571426,0.25349325
421,0,10,10,2,1,1,1,1,0,1,0,43,71000.0,1388,0,1,-0.2901884057971015,0.27588272
422,0,7,7,3,1,1,1,1,0,1,0,45,87000.0,390,0,1,-0.21488571428571432,0.09875199
423,0,10,7,10,0,1,1,1,1,0,0,22,35000.0,1286,0,1,-0.2957536231884058,0.3701596
424,0,10,10,2,1,1,1,1,0,1,0,63,75000.0,1644,1,0,-0.12655667144906746,0.067616165
425,0,10,7,10,0,1,1,1,1,0,0,45,90000.0,891,0,1,-0.3538978102189781,0.41750348
426,0,7,7,3,1,1,1,1,0,1,0,77,64000.0,1558,1,0,-0.24911047345767576,0.028610617
427,0,5,7,5,1,1,1,0,1,0,0,44,84000.0,662,0,1,0.5752244312359089,0.08162305
428,0,10,5,10,1,1,1,1,1,0,0,24,32000.0,1588,0,1,0.39696473906911145,-0.020012915
429,0,0,3,0,0,1,1,1,0,0,1,79,91000.0,1386,1,0,-0.2183522727272728,0.7101251
430,0,5,5,5,1,1,1,1,1,0,0,57,65000.0,1452,0,0,-0.22980056980056984,0.1515544
431,0,7,7,3,1,1,1,1,0,1,0,82,65000.0,1485,1,0,0.21861386138613864,0.06918463
432,0,5,5,5,1,1,1,1,1,0,0,66,67000.0,1497,0,1,-0.21800872093023252,0.01986888
433,0,10,7,10,0,1,1,1,1,0,0,47,58000.0,1470,0,1,-0.019373219373219373,0.2206977
434,0,0,4,0,1,1,1,0,0,0,1,58,70000.0,448,0,1,-0.18377873563218391,0.15615627
435,0,10,7,2,1,1,1,0,0,1,0,69,86000.0,1534,0,1,-0.06383309759547383,0.049354523
436,0,0,3,0,0,1,1,1,0,0,1,118,65405.0,1302,0,0,-0.04713669064748202,0.51161075
437,0,5,5,5,1,1,1,1,1,0,0,36,76000.0,1195,1,0,-0.389928469241774,0.47335902
438,0,10,5,10,1,1,1,1,1,0,0,25,48000.0,693,1,0,0.2896981664315938,0.03451997
439,0,7,7,3,1,1,1,1,0,1,0,36,52000.0,1140,1,0,3.0005940594059406,0.4178983
440,0,5,5,5,1,1,1,1,1,0,0,29,56000.0,1705,0,1,-0.037687861271676296,0.07962659
441,0,5,7,5,1,1,1,0,1,0,0,58,53000.0,911,1,0,-0.06478770131771595,0.19332948
442,0,10,7,10,0,1,1,1,1,0,0,34,49000.0,1576,1,0,-0.2206008583690987,0.26013288
443,0,10,7,10,0,1,1,1,1,0,0,72,71000.0,930,1,0,-0.058557224025974026,0.38917783
444,0,7,7,3,1,1,1,1,0,1,0,70,80000.0,776,1,0,2.7184857142857144,0.29016036
445,0,10,5,10,1,1,1,1,1,0,0,74,54000.0,1748,1,0,-0.08683068017366136,0.0310148
446,0,0,3,0,0,1,1,1,0,0,1,118,65405.0,1538,0,0,-0.010154711673699015,0.30186498
447,0,7,7,3,1,1,1,1,0,1,0,63,62000.0,1540,1,0,-0.11094766619519096,0.030597955
448,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1685,0,0,-0.0008203677510608202,-0.120886624
449,0,5,7,5,1,1,1,0,1,0,0,118,65405.0,1493,0,0,-0.02132756132756133,-0.11098313
450,0,10,7,2,1,1,1,0,0,1,0,88,57000.0,1281,0,1,-0.14782733812949642,0.19926387
451,0,7,7,3,1,1,1,1,0,1,0,79,114000.0,763,0,1,-0.16676096181046676,0.46636492
452,0,10,10,2,1,1,1,1,0,1,0,69,87000.0,979,1,0,3.4980057636887607,0.2548469
453,0,10,7,10,0,1,1,1,1,0,0,43,94000.0,1432,1,0,-1.8197529069767442,0.43577635
454,0,10,7,10,0,1,1,1,1,0,0,67,113000.0,1801,1,0,-0.17973125884016972,0.4827712
455,0,10,10,2,1,1,1,1,0,1,0,51,35000.0,1796,0,1,-0.0995596590909091,-0.10264599
456,0,5,7,5,1,1,1,0,1,0,0,57,87000.0,803,1,0,-0.3850495049504951,0.2881779
457,0,5,5,5,1,1,1,1,1,0,0,66,108000.0,1135,1,0,-1.3329901269393511,0.38844585
458,0,10,7,10,0,1,1,1,1,0,0,60,54000.0,1075,1,0,-0.20376623376623373,0.39191446
459,0,10,7,10,0,1,1,1,1,0,0,32,68000.0,1322,1,0,3.4940594059405936,0.50395304
460,0,10,10,2,1,1,1,1,0,1,0,54,37000.0,1616,0,1,-0.2385653409090909,-0.14761168
461,0,10,7,10,0,1,1,1,1,0,0,46,35000.0,1807,0,1,-0.02021216407355021,0.09135264
462,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1216,0,0,-0.023764204545454547,0.07974011
463,0,7,7,3,1,1,1,1,0,1,0,59,77000.0,1319,1,0,-0.33271014492753626,0.3408696
464,0,7,7,3,1,1,1,1,0,1,0,74,67000.0,1229,1,0,2.409292929292929,0.31174445
465,0,5,7,5,1,1,1,0,1,0,0,58,105000.0,1015,1,0,-0.20347949080622346,0.39356405
466,0,7,7,3,1,1,1,1,0,1,0,46,36000.0,1796,1,0,-0.02457675753228121,-0.024924636
467,0,10,5,10,1,1,1,1,1,0,0,118,65405.0,789,0,0,0.5460818053596616,0.064949095
468,0,10,10,2,1,1,1,1,0,1,0,69,55000.0,733,0,1,1.2178465909090908,0.12256855
469,0,10,10,2,1,1,1,1,0,1,0,71,60000.0,1604,1,0,-0.020631276901004303,-0.025894165
470,0,10,10,2,1,1,1,1,0,1,0,57,86000.0,900,1,0,-0.3270157819225251,0.24205789
471,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,12,0,0,0.046781585466556565,-0.101438224
472,0,0,3,0,0,1,1,1,0,0,1,64,95000.0,1532,1,0,-0.3072573839662447,0.49467176
473,0,5,7,5,1,1,1,0,1,0,0,63,97000.0,1513,0,1,-0.1073216885007278,0.059927613
474,0,5,7,5,1,1,1,0,1,0,0,54,56000.0,1428,0,1,1.8526862026862028,0.23108011
475,0,10,10,2,1,1,1,1,0,1,0,78,58000.0,1045,1,0,-0.1408151382823872,0.21256495
476,0,20,10,5,1,1,0,0,0,1,0,55,62000.0,1245,0,1,-0.11342363112391933,0.16471326
477,0,10,10,2,1,1,1,1,0,1,0,24,51000.0,1722,1,0,0.6032613636363636,0.06441796
478,0,10,10,2,1,1,1,1,0,1,0,77,35000.0,997,1,0,-0.2894886363636364,0.1368556
479,0,5,5,5,1,1,1,1,1,0,0,65,94000.0,1670,0,1,-0.1311444921316166,0.05688989
480,0,5,7,5,1,1,1,0,1,0,0,58,70000.0,1613,1,0,-0.08885431400282885,0.10631281
481,0,20,10,5,1,1,0,0,0,1,0,44,72000.0,1595,1,0,-0.19307471264367806,0.086699724
482,0,10,10,2,1,1,1,1,0,1,0,20,71000.0,1603,0,1,-0.02243125904486252,0.10315582
483,0,10,10,2,1,1,1,1,0,1,0,57,34000.0,1794,0,1,-0.031173104434907013,-0.14814818
484,0,20,10,5,1,1,0,0,0,1,0,37,83000.0,1322,1,0,-0.2139346590909091,0.41999573
485,0,10,10,2,1,1,1,1,0,1,0,27,71000.0,1474,1,0,-0.047618364418938304,0.22972152
486,0,10,7,10,0,1,1,1,1,0,0,39,69000.0,1351,1,0,-0.3026734104046243,0.58514625
487,0,10,7,10,0,1,1,1,1,0,0,70,58000.0,777,1,0,0.9542049689440992,0.3178025
488,0,7,7,3,1,1,1,1,0,1,0,32,68000.0,1465,0,1,-0.02636363636363637,0.18142787
489,0,10,7,10,0,1,1,1,1,0,0,68,73000.0,1691,0,1,-0.024384724186704388,0.19125348
490,0,10,10,2,1,1,1,1,0,1,0,20,41000.0,1562,0,1,-0.12572443181818185,-0.06369424
491,0,10,10,2,1,1,1,1,0,1,0,29,61000.0,1512,1,0,-0.393974175035868,0.0707795
492,0,10,7,10,0,1,1,1,1,0,0,32,47000.0,1462,1,0,1.5111070411070409,0.23782259
493,0,5,5,5,1,1,1,1,1,0,0,118,65405.0,1511,0,0,-0.001878612716763006,-0.11887795
494,0,5,5,5,1,1,1,1,1,0,0,58,95000.0,933,1,0,-0.3794857142857143,0.28566885
495,0,7,7,3,1,1,1,1,0,1,0,31,58000.0,1713,0,1,-0.030268741159830283,0.06957218
496,0,10,7,10,0,1,1,1,1,0,0,76,90000.0,916,1,0,-0.4711259259259261,0.41941398
497,0,10,10,2,1,1,1,1,0,1,0,62,78000.0,1114,0,1,-0.3409869375907112,0.24912661
498,0,7,7,3,1,1,1,1,0,1,0,91,73000.0,1387,0,1,-0.17384615384615384,0.23722035
499,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1077,0,0,-0.029201741654571844,0.079524755
500,0,5,5,5,1,1,1,1,1,0,0,33,72000.0,1769,0,1,-0.05280677009873061,0.14985228
501,0,7,7,3,1,1,1,1,0,1,0,86,79000.0,1592,1,0,-0.24144271570014145,0.10087359
502,0,10,7,10,0,1,1,1,1,0,0,93,41000.0,1645,0,1,-0.02983026874115983,-0.030676365
503,0,5,7,5,1,1,1,0,1,0,0,58,96000.0,1264,0,1,-0.4876967930029155,0.29763007
504,0,7,7,3,1,1,1,1,0,1,0,64,57000.0,1595,0,1,-0.3026068376068376,-0.019196987
505,0,10,10,2,1,1,1,1,0,1,0,55,66000.0,917,0,1,-0.31060258249641315,0.16162223
506,0,0,4,0,1,1,1,0,0,0,1,118,65405.0,1382,0,0,0.5008179231863442,0.2052064
507,0,7,7,3,1,1,1,1,0,1,0,69,46000.0,1672,0,0,-0.031428571428571424,-0.1083945
508,0,5,7,5,1,1,1,0,1,0,0,74,56000.0,803,0,0,1.3889674681753892,0.16823378
509,0,10,7,2,1,1,1,0,0,1,0,118,65405.0,1785,0,0,-0.004428571428571428,-0.12997848
510,0,10,7,2,1,1,1,0,0,1,0,64,47000.0,1732,0,1,-0.004114285714285714,-0.11122674
511,0,10,10,2,1,1,1,1,0,1,0,41,37000.0,1590,1,0,-0.008011363636363638,0.037971556
512,0,7,7,3,1,1,1,1,0,1,0,67,36000.0,1774,1,0,-0.02801438848920864,-0.066606104
513,0,0,3,0,0,1,1,1,0,0,1,52,90000.0,1527,0,1,-0.15020086083213774,0.51805484
514,0,7,7,3,1,1,1,1,0,1,0,62,82000.0,888,1,0,-0.2640746054519369,0.28825247
515,0,7,7,3,1,1,1,1,0,1,0,85,81000.0,1179,0,1,3.5456695156695157,0.2999847
516,0,5,7,5,1,1,1,0,1,0,0,54,81000.0,1723,1,0,-0.0943976777939042,0.10588205
