,offer_type,offer_id,person,time,difficulty,duration,reward,web,email,mobile,social,bogo,discount,informational,age,income,member_date_int,F,M,typical_spending_m1,num_offers,spending_during_offer
621,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,7e45faba0a8346379d0c296f1df8ae1d,0,10,5,10,1,1,1,1,1,0,0,58,92000.0,1295,1,0,0.3361406025824964,3,0.0
626,discount,fafdcd668e3743c1bb461111dcafc2a4,3a1747f3e741449387bb614da8e0171c,0,10,10,2,1,1,1,1,0,1,0,56,91000.0,1817,1,0,0.06713876967095851,2,0.0
630,bogo,ae264e3637204a6fb9bb56bc8210ddfd,b8c17e6e004746a4800eeac73461b1dd,0,10,7,10,0,1,1,1,1,0,0,63,96000.0,1467,0,1,0.10282885431400283,1,0.0
640,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,7195944f0cc34115b0a5e7b4a62055f2,0,20,10,5,1,1,0,0,0,1,0,47,77000.0,951,1,0,0.2373170731707317,2,11.52
642,bogo,ae264e3637204a6fb9bb56bc8210ddfd,017febbe52e64ac19cf28cf0d44386e4,0,10,7,10,0,1,1,1,1,0,0,61,100000.0,761,0,1,1.4192503536067893,1,0.0
646,bogo,ae264e3637204a6fb9bb56bc8210ddfd,363c76c8cc6e4554ba17d25349e03db8,0,10,7,10,0,1,1,1,1,0,0,69,36000.0,603,0,1,0.08105714285714287,2,0.0
652,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,75bb371cf36d4a9186397a9866ed2fbe,0,5,7,5,1,1,1,0,1,0,0,70,78000.0,1556,1,0,0.04446958981612447,1,0.0
654,informational,5a8bc65990b245e5a138643cd4eb9837,a4ebb3f91224451a93cb4597ca3ceb41,0,0,3,0,0,1,1,1,0,0,1,43,47000.0,1691,1,0,0.07774964838255978,1,0.0
659,bogo,ae264e3637204a6fb9bb56bc8210ddfd,b93ca45ff1c14f5cacad3c011e1e7fe3,0,10,7,10,0,1,1,1,1,0,0,118,65405.0,777,0,0,0.028638360175695463,4,0.0
664,bogo,f19421c1d4aa40978ebb69ca19b0e20d,cb6f79f5cba444099bc59dd466551ff3,0,5,5,5,1,1,1,1,1,0,0,118,65405.0,829,0,0,0.0186904761904762,6,0.0
666,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,9a0905e16caf4cedb73580ec1b26b74f,0,10,5,10,1,1,1,1,1,0,0,22,50000.0,1554,1,0,0.02842031029619182,1,0.0
673,discount,2906b810c7d4411798c6938adc9daaa5,49205a132a7e4cc3a28b5de8286300c3,0,10,7,2,1,1,1,0,0,1,0,84,68000.0,1720,1,0,0.17875530410183876,1,0.0
687,bogo,f19421c1d4aa40978ebb69ca19b0e20d,828ad37083a54120b6d74194a386bd28,0,5,5,5,1,1,1,1,1,0,0,60,68000.0,1556,0,1,0.024090267983074752,1,0.0
688,bogo,f19421c1d4aa40978ebb69ca19b0e20d,fab3921ad34343d28dfb70c6217a1072,0,5,5,5,1,1,1,1,1,0,0,47,62000.0,945,0,1,0.17841642228739005,4,0.0
693,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,d0c9c4785bf34d839b31485a37bf25ca,0,10,5,10,1,1,1,1,1,0,0,57,38000.0,1204,0,1,0.031043723554301836,1,0.0
697,bogo,ae264e3637204a6fb9bb56bc8210ddfd,4306f7eff9f14072833008e7b63ac535,0,10,7,10,0,1,1,1,1,0,0,42,63000.0,1411,0,1,0.22050919377652048,1,21.53
701,bogo,ae264e3637204a6fb9bb56bc8210ddfd,eb54db3fc001441298a525285b8f6447,0,10,7,10,0,1,1,1,1,0,0,47,53000.0,1548,1,0,0.11283453237410072,3,0.0
705,discount,fafdcd668e3743c1bb461111dcafc2a4,e40a30e3e700408388a01b8654001020,0,10,10,2,1,1,1,1,0,1,0,63,73000.0,1433,0,1,0.24978693181818185,1,17.86
706,informational,3f207df678b143eea3cee63160fa8bed,fb2fc8d52449467b8782559cca62332e,0,0,4,0,1,1,1,0,0,0,1,54,91000.0,1461,1,0,0.09266197183098593,1,0.0
719,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,f5e705aa4a81404abe294559f1904fb7,0,5,7,5,1,1,1,0,1,0,0,37,100000.0,791,1,0,0.2847153284671533,4,0.0
724,bogo,ae264e3637204a6fb9bb56bc8210ddfd,2ddc7d63c32d4606a7a45e3e70439b44,0,10,7,10,0,1,1,1,1,0,0,74,61000.0,773,0,0,0.512998585572843,1,0.0
727,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,acde74ee0f4d418e8fd5bf4f4da8f56c,0,5,7,5,1,1,1,0,1,0,0,55,76000.0,1375,0,0,0.3302142857142857,2,0.0
734,bogo,f19421c1d4aa40978ebb69ca19b0e20d,0199681637524988a14245632b8376af,0,5,5,5,1,1,1,1,1,0,0,74,72000.0,1585,1,0,0.3198852223816356,3,0.0
740,bogo,ae264e3637204a6fb9bb56bc8210ddfd,77761cb48d174951b3fbab5f9053f3a1,0,10,7,10,0,1,1,1,1,0,0,118,65405.0,853,0,0,0.0693917963224894,1,0.0
760,bogo,f19421c1d4aa40978ebb69ca19b0e20d,eb96c54abda74fa5862e03662b0953ed,0,5,5,5,1,1,1,1,1,0,0,43,63000.0,1522,1,0,0.1156,3,0.0
762,discount,fafdcd668e3743c1bb461111dcafc2a4,56c1574caaa24a07b4962967f2dcc1fa,0,10,10,2,1,1,1,1,0,1,0,73,75000.0,1793,1,0,0.7310086455331413,2,0.0
772,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,e0f65aef367b43f8a2a942efed83f87a,0,7,7,3,1,1,1,1,0,1,0,49,79000.0,1626,1,0,0.03171145685997171,1,0.0
774,bogo,ae264e3637204a6fb9bb56bc8210ddfd,e243c277c5ef41d0b9afbf1eb76cc606,0,10,7,10,0,1,1,1,1,0,0,67,35000.0,1673,0,1,0.013598265895953756,3,4.05
785,informational,3f207df678b143eea3cee63160fa8bed,a637ef4f38a8419ca56c6903c6f2657c,0,0,4,0,1,1,1,0,0,0,1,49,54000.0,1612,1,0,0.2754244604316547,3,0.0
792,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,4fa5fba731c94e74918af175bf6f6bac,0,7,7,3,1,1,1,1,0,1,0,64,102000.0,1105,1,0,0.29995756718528993,1,0.0
797,bogo,ae264e3637204a6fb9bb56bc8210ddfd,de8ea15f5f0545b6b45df1a7ae2dca11,0,10,7,10,0,1,1,1,1,0,0,46,32000.0,1533,0,1,0.09846590909090908,2,0.0
798,bogo,ae264e3637204a6fb9bb56bc8210ddfd,f735073543274dc6aaedf104dd834fb9,0,10,7,10,0,1,1,1,1,0,0,20,59000.0,1611,1,0,0.0186987270155587,1,0.0
800,bogo,f19421c1d4aa40978ebb69ca19b0e20d,3fa6a23cfb1b47a4a1bffd4a2e227f1c,0,5,5,5,1,1,1,1,1,0,0,29,67000.0,1539,0,1,0.014866008462623412,1,0.0
802,bogo,f19421c1d4aa40978ebb69ca19b0e20d,9696528cb958441180207375f8e608d5,0,5,5,5,1,1,1,1,1,0,0,98,52000.0,1716,0,1,0.23956958393113334,3,0.0
803,discount,fafdcd668e3743c1bb461111dcafc2a4,3a77495843624aeba22214c6f9dca6c2,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1739,0,0,0.01654232424677188,2,0.0
805,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,5a170594b50f41d9bcacc6c05e6271dd,0,10,5,10,1,1,1,1,1,0,0,59,72000.0,1600,1,0,0.2485179640718563,6,0.0
806,informational,3f207df678b143eea3cee63160fa8bed,9977ab34735945638ac018d617c90cc6,0,0,4,0,1,1,1,0,0,0,1,81,62000.0,4,1,0,0.1397142857142857,2,0.0
809,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,c3321bc76743445c9103eef0ce9d833b,0,7,7,3,1,1,1,1,0,1,0,76,99000.0,775,0,1,0.4916407355021217,1,21.84
810,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,809c95971f964f0eb4c9bc08738b07b3,0,10,5,10,1,1,1,1,1,0,0,66,74000.0,1570,0,1,0.026952789699570816,2,0.0
817,discount,fafdcd668e3743c1bb461111dcafc2a4,a5f8feec3c8a4581b28ae0ed0664926c,0,10,10,2,1,1,1,1,0,1,0,57,83000.0,1050,0,1,0.23315340909090904,1,0.0
818,discount,2906b810c7d4411798c6938adc9daaa5,12437b2c02be4105aec2d09db79c3c21,0,10,7,2,1,1,1,0,0,1,0,60,93000.0,4,0,1,0.1508,2,0.0
824,discount,fafdcd668e3743c1bb461111dcafc2a4,993cd91b565c490c8be6373f876f1d09,0,10,10,2,1,1,1,1,0,1,0,50,42000.0,1581,0,1,0.009152298850574713,3,0.0
829,discount,2906b810c7d4411798c6938adc9daaa5,b16af11771c84527b9f6ba177f33b661,0,10,7,2,1,1,1,0,0,1,0,58,77000.0,1135,1,0,0.19213578500707212,1,0.0
845,bogo,ae264e3637204a6fb9bb56bc8210ddfd,193fb0f3de9144b6b195d7164de6325a,0,10,7,10,0,1,1,1,1,0,0,56,57000.0,252,0,1,0.07278571428571427,2,0.0
846,discount,fafdcd668e3743c1bb461111dcafc2a4,a3bd3fe98b46473da7e01edb9aa17cef,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1583,0,0,0.006420454545454545,1,0.0
870,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,04cb9d0033f142efa2a367f4ef273460,0,10,5,10,1,1,1,1,1,0,0,72,53000.0,1776,0,1,0.08216524216524218,2,0.0
872,informational,5a8bc65990b245e5a138643cd4eb9837,c6f1000e365d46aa9b789c04911091d9,0,0,3,0,0,1,1,1,0,0,1,58,33000.0,1732,0,1,0.012244318181818184,2,0.0
876,bogo,ae264e3637204a6fb9bb56bc8210ddfd,9231358f6bcb4e2cbc83658d4153f932,0,10,7,10,0,1,1,1,1,0,0,51,61000.0,609,0,1,0.09086280056577084,1,0.0
877,informational,3f207df678b143eea3cee63160fa8bed,b085f625dfab4a6e860e32fadb64bd68,0,0,4,0,1,1,1,0,0,0,1,40,70000.0,1803,0,1,0.08294452347083926,2,0.0
882,informational,5a8bc65990b245e5a138643cd4eb9837,71f3c9ba5cc14787b931f16542e07733,0,0,3,0,0,1,1,1,0,0,1,53,100000.0,1071,0,1,0.3446590909090909,2,0.0
884,discount,fafdcd668e3743c1bb461111dcafc2a4,b97fba3eb0c0486aa2805797833c4c2b,0,10,10,2,1,1,1,1,0,1,0,58,31000.0,1523,0,1,0.12387784090909094,1,0.0
885,bogo,f19421c1d4aa40978ebb69ca19b0e20d,d8b40c3b107444339a1130458d34a93f,0,5,5,5,1,1,1,1,1,0,0,52,46000.0,1527,1,0,0.13521861777150918,1,0.0
888,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,5f2847f9dfa74266a305b1b32f3943de,0,7,7,3,1,1,1,1,0,1,0,83,52000.0,1311,0,1,0.3468233618233619,2,0.0
899,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,9f3d1ae4c6f14070a3ef5d0ef1c9d966,0,10,5,10,1,1,1,1,1,0,0,44,55000.0,828,0,1,0.15154294032023288,4,0.0
930,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,6118ca1b782a4df0a852406b194219b2,0,10,5,10,1,1,1,1,1,0,0,66,96000.0,1232,0,1,0.39393419170243216,2,0.0
935,bogo,ae264e3637204a6fb9bb56bc8210ddfd,b5b272ac33774022bccf6dd9d28f0425,0,10,7,10,0,1,1,1,1,0,0,64,56000.0,1592,0,1,0.03746762589928057,3,0.0
938,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,08a06986ff2d45079b0b8a9322a570bf,0,10,5,10,1,1,1,1,1,0,0,118,65405.0,1662,0,0,0.010507757404795485,1,0.0
961,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,82d8f33acf684ed6b16260d1dc1b30d5,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,839,0,0,0.17676136363636366,2,0.0
962,discount,fafdcd668e3743c1bb461111dcafc2a4,48e69836abe64357b92e8f0d314cbe46,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1077,0,0,0.008141210374639768,2,0.0
964,bogo,f19421c1d4aa40978ebb69ca19b0e20d,aef583f3c3614f9e96d7940df55510b2,0,5,5,5,1,1,1,1,1,0,0,20,75000.0,1733,0,1,0.019799713876967096,2,0.0
968,bogo,ae264e3637204a6fb9bb56bc8210ddfd,30f768e59835437d86743fd5daad69e3,0,10,7,10,0,1,1,1,1,0,0,39,71000.0,1760,0,1,0.01743988684582744,1,0.0
969,bogo,ae264e3637204a6fb9bb56bc8210ddfd,2e51a42242954c69acf329eec82b849d,0,10,7,10,0,1,1,1,1,0,0,118,65405.0,1536,0,0,0.0228005657708628,1,0.0
982,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,b51ff766c190452790e95b8066264e80,0,5,7,5,1,1,1,0,1,0,0,118,65405.0,1750,0,0,0.009628571428571427,2,0.0
984,bogo,f19421c1d4aa40978ebb69ca19b0e20d,e7637f69f41b4c5f93094a544a84cb79,0,5,5,5,1,1,1,1,1,0,0,87,55000.0,1028,0,1,0.16745738636363636,2,0.0
985,bogo,f19421c1d4aa40978ebb69ca19b0e20d,5152fa6375184287b06e2fd0d5abed34,0,5,5,5,1,1,1,1,1,0,0,63,56000.0,1457,1,0,0.21244005641748945,1,11.83
990,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,25540a042d7d4aabbc464105e6489efb,0,7,7,3,1,1,1,1,0,1,0,71,108000.0,1585,1,0,0.15923620933521926,1,0.0
991,discount,fafdcd668e3743c1bb461111dcafc2a4,decbcf8314794b39902e2144940f6d44,0,10,10,2,1,1,1,1,0,1,0,78,89000.0,1583,1,0,0.2678818443804035,2,0.0
1003,bogo,ae264e3637204a6fb9bb56bc8210ddfd,78027d93ad9c4bb4bd3f314f13bdc493,0,10,7,10,0,1,1,1,1,0,0,48,83000.0,1377,0,1,0.30499999999999994,2,0.0
1010,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,eb3ada86b4e3441b94d53427aa0d9eed,0,5,7,5,1,1,1,0,1,0,0,118,65405.0,1719,0,0,0.024928160919540237,3,0.0
1020,informational,5a8bc65990b245e5a138643cd4eb9837,abf29a94ba3d4648869ad7505d863e22,0,0,3,0,0,1,1,1,0,0,1,62,98000.0,1008,1,0,0.10841068917018283,1,0.0
1022,discount,2906b810c7d4411798c6938adc9daaa5,2e1e9244533443949f90b74a1985f9a6,0,10,7,2,1,1,1,0,0,1,0,60,53000.0,881,1,0,0.14376811594202898,3,0.0
1023,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,3f8b8ce1768d427588f442776e989b1e,0,5,7,5,1,1,1,0,1,0,0,118,65405.0,744,0,0,0.034203730272596836,3,0.0
1030,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,b30b3c2959494bed9f12faf317975380,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1491,0,0,0.0026445086705202308,3,0.0
1033,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,31bf20236dda4f92b15153c439352a25,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1715,0,0,0.09714285714285716,1,0.0
1034,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,1db96a9e1efe4c9bb28b5a610e735ec4,0,7,7,3,1,1,1,1,0,1,0,77,61000.0,1734,0,1,0.032956152758132955,1,0.0
1041,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,4d7d5a156adf4aa4b4a1f5b8851d1e7a,0,7,7,3,1,1,1,1,0,1,0,31,44000.0,1634,0,1,0.022970297029702973,1,0.0
1042,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,015c3d28c67e46aa95e9ec97c27220e8,0,7,7,3,1,1,1,1,0,1,0,56,99000.0,967,0,1,0.3197176820208024,5,0.0
1046,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,7a9aaff7143a487084111ccd2c54f448,0,7,7,3,1,1,1,1,0,1,0,63,81000.0,1708,1,0,0.08589999999999999,2,0.0
1047,bogo,ae264e3637204a6fb9bb56bc8210ddfd,501b5637836047bfba730b7cb27d3f70,0,10,7,10,0,1,1,1,1,0,0,64,76000.0,1588,1,0,0.07630747126436782,3,0.0
1048,discount,fafdcd668e3743c1bb461111dcafc2a4,bea39bf06adf4610b588deaba0bd791c,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1463,0,0,0.11992679355783308,4,0.0
1049,informational,3f207df678b143eea3cee63160fa8bed,842fda9faeff4c42a708e20adbccd1dc,0,0,4,0,1,1,1,0,0,0,1,52,80000.0,1586,1,0,0.06523943661971833,1,0.0
1050,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,bc6f88a8565a43f1883155c8f359bcb0,0,7,7,3,1,1,1,1,0,1,0,82,99000.0,958,1,0,0.3347869318181818,2,15.11
1053,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,814349c44a664eb8a27cd7c72a408b1f,0,7,7,3,1,1,1,1,0,1,0,27,70000.0,1800,0,1,0.03393210749646392,1,0.0
1058,discount,fafdcd668e3743c1bb461111dcafc2a4,5a2660b89e314721b25f2b966846a497,0,10,10,2,1,1,1,1,0,1,0,60,115000.0,1359,1,0,0.17433238636363638,1,38.59
1061,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,b4329be002644c02b73cb029294c70b0,0,7,7,3,1,1,1,1,0,1,0,35,45000.0,1071,0,1,0.055289957567185286,1,0.0
1062,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,a906c9eb943e4fbab2655d893a372705,0,5,7,5,1,1,1,0,1,0,0,19,46000.0,756,0,1,0.06626780626780628,2,0.07
1064,discount,fafdcd668e3743c1bb461111dcafc2a4,f7c9157f08384ff29f1d11e9388ed4c2,0,10,10,2,1,1,1,1,0,1,0,62,114000.0,1644,0,1,0.09960227272727272,1,0.0
1069,discount,fafdcd668e3743c1bb461111dcafc2a4,1fa82206929541b6bc0f19f01cd04aa6,0,10,10,2,1,1,1,1,0,1,0,69,80000.0,1369,0,1,0.3831534090909091,1,0.0
1070,discount,fafdcd668e3743c1bb461111dcafc2a4,496cca27500b46c09957bd056ef743fb,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1670,0,0,0.007584683357879234,5,1.77
1072,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,b13775803ef54a42970428c05b9f3dfb,0,10,5,10,1,1,1,1,1,0,0,45,61000.0,1088,1,0,0.2622525107604017,3,0.0
1073,discount,fafdcd668e3743c1bb461111dcafc2a4,edaf4bf5397248dcacb925996f6a36c8,0,10,10,2,1,1,1,1,0,1,0,63,31000.0,1223,1,0,0.1907010014306152,2,5.46
1077,bogo,f19421c1d4aa40978ebb69ca19b0e20d,e89343c8b43040e1a55945cd6cba387f,0,5,5,5,1,1,1,1,1,0,0,57,69000.0,1600,0,1,0.32634696755994363,1,0.0
1078,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,481bcb3261a548bdb59df61d5e2a9ce3,0,5,7,5,1,1,1,0,1,0,0,57,83000.0,980,0,1,0.3609759547383311,1,0.0
1080,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,2520b80ef6024377adb7d8fb5691160e,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1377,0,0,0.0232,2,3.26
1083,bogo,f19421c1d4aa40978ebb69ca19b0e20d,8e1c2a8b7d7f4bc695ef755c2d2e6df1,0,5,5,5,1,1,1,1,1,0,0,76,36000.0,1683,0,1,0.01765867418899859,1,0.0
1089,discount,fafdcd668e3743c1bb461111dcafc2a4,0b5f7c9086c24311a971fef614bafd22,0,10,10,2,1,1,1,1,0,1,0,55,53000.0,1819,1,0,0.046226685796269734,2,0.0
1091,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,352365e0b86342689793a4be4841d920,0,10,5,10,1,1,1,1,1,0,0,64,61000.0,1685,0,1,0.02256410256410256,2,0.0
1095,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,a46cf4bcc5134887a5c11e3e208b045c,0,20,10,5,1,1,0,0,0,1,0,48,82000.0,532,1,0,0.17453125,1,0.0
1099,discount,fafdcd668e3743c1bb461111dcafc2a4,24ca64fbcf5e433fba3554d60b0d0433,0,10,10,2,1,1,1,1,0,1,0,20,33000.0,1652,0,0,0.08947443181818181,1,11.21
1102,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,3d3e9cf3fd384c99890a5711ab998816,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1696,0,0,0.0078,2,0.0
1103,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,aaefb780b5a4410cb9f467f2bad725f3,0,20,10,5,1,1,0,0,0,1,0,48,71000.0,1565,0,1,0.3372246696035242,5,16.34
1104,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,b1f4ece7d49342628a9ed77aee2cde58,0,7,7,3,1,1,1,1,0,1,0,37,64000.0,1621,0,1,0.18878612716763007,3,2.38
1105,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,f1101e6c53564404a8e163e482c421df,0,5,7,5,1,1,1,0,1,0,0,49,104000.0,1484,1,0,0.08226685796269728,2,0.0
1108,discount,fafdcd668e3743c1bb461111dcafc2a4,e26309c6dfc845d09ae8812d2c3282cc,0,10,10,2,1,1,1,1,0,1,0,37,60000.0,837,1,0,0.25282639885222385,2,8.24
1109,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,77285ad5e23b4777929521ff377719d0,0,20,10,5,1,1,0,0,0,1,0,70,73000.0,1620,0,1,0.05853658536585365,2,0.0
1112,discount,fafdcd668e3743c1bb461111dcafc2a4,55289282866847c681072561a2cd5474,0,10,10,2,1,1,1,1,0,1,0,118,65405.0,1254,0,0,0.03447058823529412,5,0.0
1113,informational,3f207df678b143eea3cee63160fa8bed,bf3292eafc2f468ea68d4f5b0e8fa35a,0,0,4,0,1,1,1,0,0,0,1,42,52000.0,1602,0,1,0.06516265912305515,2,0.0
1117,informational,5a8bc65990b245e5a138643cd4eb9837,1bd4211f13814808b1eb71c087e9b391,0,0,3,0,0,1,1,1,0,0,1,37,69000.0,1176,0,1,0.3237337192474674,3,0.0
1120,discount,2906b810c7d4411798c6938adc9daaa5,7d66deb1596942dbb626b4f31a4b44f8,0,10,7,2,1,1,1,0,0,1,0,89,82000.0,1785,0,1,0.025828571428571426,2,0.0
1124,bogo,f19421c1d4aa40978ebb69ca19b0e20d,08083d179b0b4c1e895c27261aca17a7,0,5,5,5,1,1,1,1,1,0,0,63,58000.0,998,1,0,0.19290462427745667,3,0.0
1125,discount,fafdcd668e3743c1bb461111dcafc2a4,b6f831aeda5f4183ab523e07e1eff7f7,0,10,10,2,1,1,1,1,0,1,0,35,42000.0,1500,0,1,0.706747159090909,1,0.0
1128,bogo,ae264e3637204a6fb9bb56bc8210ddfd,0f4a7a715cfc440796175a7c5afb168f,0,10,7,10,0,1,1,1,1,0,0,62,96000.0,1435,1,0,0.35741750358680063,3,0.0
1129,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,984ec7ad847d484d93d47a261f759168,0,20,10,5,1,1,0,0,0,1,0,118,65405.0,747,0,0,0.047613636363636365,1,0.0
1130,informational,5a8bc65990b245e5a138643cd4eb9837,df9432ca99b74a379977df79fe948aa4,0,0,3,0,0,1,1,1,0,0,1,92,63000.0,1672,1,0,0.020590717299578055,1,0.0
1132,discount,fafdcd668e3743c1bb461111dcafc2a4,3f9ea03fd3194ef288a1afb4affb926d,0,10,10,2,1,1,1,1,0,1,0,25,60000.0,445,1,0,0.2047118155619596,2,3.77
1138,bogo,f19421c1d4aa40978ebb69ca19b0e20d,31f6a03cc7c642ee8b074adca55f46be,0,5,5,5,1,1,1,1,1,0,0,118,65405.0,1234,0,0,0.028942172073342737,1,0.0
1146,bogo,f19421c1d4aa40978ebb69ca19b0e20d,05e3b4ecea3b45adb9734a2793eeb26f,0,5,5,5,1,1,1,1,1,0,0,24,65000.0,847,0,1,0.08488011283497884,1,0.0
1150,informational,5a8bc65990b245e5a138643cd4eb9837,7a5f624f754d4fceb346887164425f1d,0,0,3,0,0,1,1,1,0,0,1,89,38000.0,883,1,0,0.1559915611814346,1,0.0
1155,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,ca111ad60de848ffa671c35434855518,0,10,5,10,1,1,1,1,1,0,0,75,97000.0,775,0,1,0.2923654390934844,2,0.0
1161,discount,fafdcd668e3743c1bb461111dcafc2a4,86393faabf374030a53989634fd94933,0,10,10,2,1,1,1,1,0,1,0,37,72000.0,1791,0,1,0.037869318181818185,1,0.0
1169,bogo,f19421c1d4aa40978ebb69ca19b0e20d,b23a9899a5674d2a8ebb29f79ab15544,0,5,5,5,1,1,1,1,1,0,0,118,65405.0,1340,0,0,0.02699576868829337,1,0.0
1170,bogo,ae264e3637204a6fb9bb56bc8210ddfd,c527628db5064bcea197c2a1e28f7d7d,0,10,7,10,0,1,1,1,1,0,0,42,49000.0,1187,0,1,0.08017142857142857,2,0.0
1182,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,5d37023bf1e84b39953a2d6ec2670708,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,738,0,0,0.06559540889526543,2,0.0
1188,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,55b8653d0c614b5884b6da92d9e90c2a,0,10,5,10,1,1,1,1,1,0,0,78,72000.0,1552,1,0,0.050655021834061134,4,0.0
1198,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,2e868c31f1bf4085a44b868a75ddda77,0,7,7,3,1,1,1,1,0,1,0,118,65405.0,1517,0,0,0.031937765205091936,1,0.0
1201,informational,5a8bc65990b245e5a138643cd4eb9837,c407a4f4f05f467ba6268b048a75e728,0,0,3,0,0,1,1,1,0,0,1,33,53000.0,894,0,1,0.11545710267229255,1,11.76
1203,bogo,ae264e3637204a6fb9bb56bc8210ddfd,a4dbdeea34474565ae624261b34c1c43,0,10,7,10,0,1,1,1,1,0,0,74,42000.0,1588,1,0,0.018675213675213676,2,0.0
1211,bogo,ae264e3637204a6fb9bb56bc8210ddfd,ec71b22a0ce543188eefad9b16e85e57,0,10,7,10,0,1,1,1,1,0,0,75,80000.0,893,0,1,0.22467142857142855,2,0.0
1215,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,4d007985991543f586384b54f5157c9e,0,7,7,3,1,1,1,1,0,1,0,75,80000.0,1370,1,0,0.3968803418803419,2,0.0
1216,discount,fafdcd668e3743c1bb461111dcafc2a4,64d40fa1a5fa4879b4938a8dd502ea6c,0,10,10,2,1,1,1,1,0,1,0,83,100000.0,1406,0,1,0.4296875,1,0.0
1223,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,bb68db66392e4e49917ea1c13bdda6d0,0,10,5,10,1,1,1,1,1,0,0,71,96000.0,840,0,1,0.2915208034433285,3,0.0
1228,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,26c210f0e0c249f597a2a5663d4fead2,0,10,5,10,1,1,1,1,1,0,0,69,72000.0,1195,1,0,0.15384943181818184,2,0.0
1231,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,66f8c81f38e94b889aca39805b44ea06,0,10,5,10,1,1,1,1,1,0,0,51,81000.0,1299,0,1,0.3425979680696661,4,0.0
1233,bogo,f19421c1d4aa40978ebb69ca19b0e20d,bee2341406574e78a0f0462d0136bd9b,0,5,5,5,1,1,1,1,1,0,0,48,62000.0,1464,0,1,0.032215909090909094,2,0.0
1236,informational,5a8bc65990b245e5a138643cd4eb9837,d24aac66f5404bc48728a207cee8b098,0,0,3,0,0,1,1,1,0,0,1,72,75000.0,1467,1,0,0.36396802325581395,5,0.0
